TransactionID,PolicyID,PaymentDate,AmountPaid
T0008071,P000716,2025-01-22,276.94
T0008072,P000716,2025-02-21,276.94
T0008073,P000716,2025-03-23,276.94
T0008074,P000716,2025-04-22,163.81
T0008075,P000716,2025-05-22,276.94
T0008076,P000716,2025-06-21,276.94
T0008077,P000716,2025-07-21,276.94
T0008078,P000716,2025-08-20,276.94
T0008079,P000716,2025-09-19,276.94
T0008080,P000716,2025-10-19,276.94
T0008081,P000716,2025-11-18,276.94
T0008082,P000717,2023-11-03,517.92
T0008083,P000717,2023-12-03,517.92
T0008084,P000717,2024-01-02,517.92
T0008085,P000717,2024-02-01,517.92
T0008086,P000717,2024-03-02,517.92
T0008087,P000717,2024-04-01,517.92
T0008088,P000717,2024-05-01,517.92
T0008089,P000717,2024-05-31,517.92
T0008090,P000717,2024-06-30,517.92
T0008091,P000717,2024-07-30,517.92
T0008092,P000717,2024-08-29,517.92
T0008093,P000717,2024-09-28,517.92
T0008094,P000717,2024-10-28,517.92
T0008095,P000717,2024-11-27,517.92
T0008096,P000717,2024-12-27,517.92
T0008097,P000717,2025-01-26,517.92
T0008098,P000717,2025-02-25,517.92
T0008099,P000718,2024-01-16,1347.95
T0008100,P000718,2024-04-15,1347.95
T0008101,P000718,2024-07-14,1347.95
T0008102,P000718,2024-10-12,1347.95
T0008103,P000718,2025-01-10,1347.95
T0008104,P000719,2023-11-09,1665.82
T0008105,P000719,2024-02-07,1665.82
T0008106,P000719,2024-05-07,1665.82
T0008107,P000719,2024-08-05,1665.82
T0008108,P000719,2024-11-03,1665.82
T0008109,P000719,2025-02-01,1665.82
T0008110,P000720,2023-12-21,637.89
T0008111,P000720,2024-03-20,637.89
T0008112,P000720,2024-06-18,637.89
T0008113,P000720,2024-09-16,637.89
T0008114,P000720,2024-12-15,637.89
T0008115,P000720,2025-03-15,637.89
T0008116,P000720,2025-06-13,637.89
T0008117,P000720,2025-09-11,637.89
T0008118,P000720,2025-12-10,637.89
T0008119,P000721,2025-01-15,67.68
T0008120,P000721,2025-02-14,67.68
T0008121,P000721,2025-03-16,67.68
T0008122,P000721,2025-04-15,67.68
T0008123,P000721,2025-05-15,67.68
T0008124,P000721,2025-06-14,67.68
T0008125,P000721,2025-07-14,67.68
T0008126,P000721,2025-08-13,67.68
T0008127,P000721,2025-09-12,67.68
T0008128,P000721,2025-10-12,67.68
T0008129,P000721,2025-11-11,67.68
T0008130,P000721,2025-12-11,67.68
T0008131,P000722,2025-10-04,7351.63
T0008132,P000723,2024-03-25,702.0
T0008133,P000723,2024-04-24,702.0
T0008134,P000723,2024-05-24,702.0
T0008135,P000723,2024-06-23,702.0
T0008136,P000723,2024-07-23,702.0
T0008137,P000723,2024-08-22,702.0
T0008138,P000723,2024-09-21,702.0
T0008139,P000723,2024-10-21,463.41
T0008140,P000723,2024-11-20,702.0
T0008141,P000723,2024-12-20,702.0
T0008142,P000723,2025-01-19,702.0
T0008143,P000723,2025-02-18,702.0
T0008144,P000723,2025-03-20,702.0
T0008145,P000723,2025-04-19,622.1
T0008146,P000724,2025-04-09,1056.43
T0008147,P000724,2025-05-09,1056.43
T0008148,P000724,2025-06-08,1056.43
T0008149,P000724,2025-07-08,1056.43
T0008150,P000724,2025-08-07,1056.43
T0008151,P000724,2025-09-06,1056.43
T0008152,P000724,2025-10-06,1056.43
T0008153,P000724,2025-11-05,1056.43
T0008154,P000724,2025-12-05,1056.43
T0008155,P000725,2022-11-24,151.68
T0008156,P000725,2022-12-24,151.68
T0008157,P000725,2023-01-23,151.68
T0008158,P000725,2023-02-22,151.68
T0008159,P000725,2023-03-24,151.68
T0008160,P000725,2023-04-23,151.68
T0008161,P000725,2023-05-23,151.68
T0008162,P000725,2023-06-22,151.68
T0008163,P000725,2023-07-22,151.68
T0008164,P000725,2023-08-21,151.68
T0008165,P000725,2023-09-20,151.68
T0008166,P000725,2023-10-20,151.68
T0008167,P000725,2023-11-19,151.68
T0008168,P000725,2023-12-19,111.38
T0008169,P000725,2024-01-18,151.68
T0008170,P000725,2024-02-17,127.91
T0008171,P000725,2024-03-18,151.68
T0008172,P000725,2024-04-17,151.68
T0008173,P000725,2024-05-17,151.68
T0008174,P000725,2024-06-16,151.68
T0008175,P000725,2024-07-16,151.68
T0008176,P000725,2024-08-15,151.68
T0008177,P000725,2024-09-14,117.91
T0008178,P000725,2024-10-14,151.68
T0008179,P000725,2024-11-13,151.68
T0008180,P000725,2024-12-13,151.68
T0008181,P000725,2025-01-12,151.68
T0008182,P000725,2025-02-11,151.68
T0008183,P000725,2025-03-13,151.68
T0008184,P000725,2025-04-12,151.68
T0008185,P000725,2025-05-12,151.68
T0008186,P000725,2025-06-11,151.68
T0008187,P000725,2025-07-11,151.68
T0008188,P000725,2025-08-10,151.68
T0008189,P000725,2025-09-09,98.64
T0008190,P000725,2025-10-09,151.68
T0008191,P000725,2025-11-08,151.68
T0008192,P000726,2020-09-03,409.21
T0008193,P000726,2020-10-03,457.67
T0008194,P000726,2020-11-02,457.67
T0008195,P000726,2020-12-02,457.67
T0008196,P000726,2021-01-01,162.2
T0008197,P000726,2021-01-31,457.67
T0008198,P000726,2021-03-02,457.67
T0008199,P000726,2021-04-01,457.67
T0008200,P000726,2021-05-01,457.67
T0008201,P000726,2021-05-31,457.67
T0008202,P000726,2021-06-30,457.67
T0008203,P000726,2021-07-30,457.67
T0008204,P000726,2021-08-29,457.67
T0008205,P000726,2021-09-28,457.67
T0008206,P000726,2021-10-28,457.67
T0008207,P000726,2021-11-27,457.67
T0008208,P000726,2021-12-27,457.67
T0008209,P000727,2022-06-09,179.77
T0008210,P000727,2022-07-09,179.77
T0008211,P000727,2022-08-08,179.77
T0008212,P000727,2022-09-07,179.77
T0008213,P000727,2022-10-07,179.77
T0008214,P000727,2022-11-06,179.77
T0008215,P000727,2022-12-06,179.77
T0008216,P000727,2023-01-05,179.77
T0008217,P000727,2023-02-04,179.77
T0008218,P000727,2023-03-06,179.77
T0008219,P000727,2023-04-05,179.77
T0008220,P000727,2023-05-05,179.77
T0008221,P000727,2023-06-04,179.77
T0008222,P000727,2023-07-04,179.77
T0008223,P000727,2023-08-03,179.77
T0008224,P000727,2023-09-02,84.5
T0008225,P000727,2023-10-02,179.77
T0008226,P000727,2023-11-01,122.97
T0008227,P000727,2023-12-01,179.77
T0008228,P000727,2023-12-31,179.77
T0008229,P000727,2024-01-30,179.77
T0008230,P000727,2024-02-29,179.77
T0008231,P000727,2024-03-30,119.47
T0008232,P000727,2024-04-29,179.77
T0008233,P000727,2024-05-29,179.77
T0008234,P000727,2024-06-28,70.48
T0008235,P000727,2024-07-28,179.77
T0008236,P000727,2024-08-27,179.77
T0008237,P000727,2024-09-26,76.23
T0008238,P000727,2024-10-26,179.77
T0008239,P000727,2024-11-25,179.77
T0008240,P000727,2024-12-25,179.77
T0008241,P000727,2025-01-24,179.77
T0008242,P000727,2025-02-23,179.77
T0008243,P000727,2025-03-25,179.77
T0008244,P000727,2025-04-24,120.98
T0008245,P000727,2025-05-24,179.77
T0008246,P000728,2023-01-24,264.17
T0008247,P000728,2023-02-23,264.17
T0008248,P000728,2023-03-25,264.17
T0008249,P000728,2023-04-24,264.17
T0008250,P000728,2023-05-24,264.17
T0008251,P000728,2023-06-23,264.17
T0008252,P000728,2023-07-23,264.17
T0008253,P000728,2023-08-22,264.17
T0008254,P000728,2023-09-21,264.17
T0008255,P000728,2023-10-21,264.17
T0008256,P000728,2023-11-20,264.17
T0008257,P000728,2023-12-20,264.17
T0008258,P000728,2024-01-19,264.17
T0008259,P000728,2024-02-18,264.17
T0008260,P000728,2024-03-19,264.17
T0008261,P000728,2024-04-18,264.17
T0008262,P000728,2024-05-18,264.17
T0008263,P000728,2024-06-17,264.17
T0008264,P000728,2024-07-17,264.17
T0008265,P000728,2024-08-16,264.17
T0008266,P000728,2024-09-15,264.17
T0008267,P000728,2024-10-15,264.17
T0008268,P000728,2024-11-14,264.17
T0008269,P000728,2024-12-14,264.17
T0008270,P000728,2025-01-13,264.17
T0008271,P000728,2025-02-12,264.17
T0008272,P000728,2025-03-14,264.17
T0008273,P000728,2025-04-13,264.17
T0008274,P000728,2025-05-13,264.17
T0008275,P000729,2023-04-16,51.68
T0008276,P000729,2023-05-16,51.68
T0008277,P000729,2023-06-15,51.68
T0008278,P000729,2023-07-15,51.68
T0008279,P000729,2023-08-14,51.68
T0008280,P000729,2023-09-13,51.68
T0008281,P000729,2023-10-13,51.68
T0008282,P000729,2023-11-12,51.68
T0008283,P000729,2023-12-12,51.68
T0008284,P000729,2024-01-11,51.68
T0008285,P000729,2024-02-10,51.68
T0008286,P000729,2024-03-11,51.68
T0008287,P000729,2024-04-10,51.68
T0008288,P000729,2024-05-10,51.68
T0008289,P000729,2024-06-09,41.4
T0008290,P000729,2024-07-09,51.68
T0008291,P000729,2024-08-08,51.68
T0008292,P000729,2024-09-07,51.68
T0008293,P000729,2024-10-07,51.68
T0008294,P000729,2024-11-06,51.68
T0008295,P000729,2024-12-06,51.68
T0008296,P000729,2025-01-05,51.68
T0008297,P000729,2025-02-04,51.68
T0008298,P000729,2025-03-06,51.68
T0008299,P000729,2025-04-05,51.68
T0008300,P000729,2025-05-05,51.68
T0008301,P000729,2025-06-04,51.68
T0008302,P000729,2025-07-04,51.68
T0008303,P000729,2025-08-03,25.64
T0008304,P000729,2025-09-02,51.68
T0008305,P000729,2025-10-02,51.68
T0008306,P000729,2025-11-01,51.68
T0008307,P000729,2025-12-01,51.68
T0008308,P000730,2023-03-15,246.71
T0008309,P000730,2023-04-14,246.71
T0008310,P000730,2023-05-14,246.71
T0008311,P000730,2023-06-13,246.71
T0008312,P000730,2023-07-13,246.71
T0008313,P000730,2023-08-12,246.71
T0008314,P000730,2023-09-11,246.71
T0008315,P000730,2023-10-11,246.71
T0008316,P000730,2023-11-10,246.71
T0008317,P000730,2023-12-10,246.71
T0008318,P000730,2024-01-09,246.71
T0008319,P000730,2024-02-08,213.33
T0008320,P000730,2024-03-09,246.71
T0008321,P000730,2024-04-08,246.71
T0008322,P000730,2024-05-08,246.71
T0008323,P000730,2024-06-07,246.71
T0008324,P000730,2024-07-07,246.71
T0008325,P000730,2024-08-06,246.71
T0008326,P000730,2024-09-05,246.71
T0008327,P000730,2024-10-05,246.71
T0008328,P000730,2024-11-04,246.71
T0008329,P000730,2024-12-04,107.64
T0008330,P000730,2025-01-03,246.71
T0008331,P000730,2025-02-02,246.71
T0008332,P000730,2025-03-04,246.71
T0008333,P000730,2025-04-03,246.71
T0008334,P000731,2025-11-30,5177.82
T0008335,P000732,2025-08-29,782.77
T0008336,P000732,2025-09-28,782.77
T0008337,P000732,2025-10-28,782.77
T0008338,P000732,2025-11-27,782.77
T0008339,P000733,2024-03-11,524.05
T0008340,P000733,2024-06-09,524.05
T0008341,P000733,2024-09-07,524.05
T0008342,P000733,2024-12-06,524.05
T0008343,P000733,2025-03-06,524.05
T0008344,P000733,2025-06-04,524.05
T0008345,P000733,2025-09-02,524.05
T0008346,P000733,2025-12-01,524.05
T0008347,P000734,2020-07-01,199.54
T0008348,P000734,2020-09-29,234.96
T0008349,P000734,2020-12-28,234.96
T0008350,P000734,2021-03-28,234.96
T0008351,P000734,2021-06-26,234.96
T0008352,P000734,2021-09-24,234.96
T0008353,P000734,2021-12-23,234.96
T0008354,P000734,2022-03-23,234.96
T0008355,P000735,2025-08-06,4921.09
T0008356,P000735,2025-11-04,2150.51
T0008357,P000736,2025-09-13,1688.7
T0008358,P000736,2025-10-13,1688.7
T0008359,P000736,2025-11-12,1688.7
T0008360,P000736,2025-12-12,1688.7
T0008361,P000737,2023-06-14,356.54
T0008362,P000737,2023-07-14,356.54
T0008363,P000737,2023-08-13,356.54
T0008364,P000737,2023-09-12,356.54
T0008365,P000737,2023-10-12,356.54
T0008366,P000737,2023-11-11,356.54
T0008367,P000737,2023-12-11,356.54
T0008368,P000737,2024-01-10,356.54
T0008369,P000737,2024-02-09,356.54
T0008370,P000737,2024-03-10,356.54
T0008371,P000737,2024-04-09,356.54
T0008372,P000737,2024-05-09,356.54
T0008373,P000737,2024-06-08,137.24
T0008374,P000737,2024-07-08,356.54
T0008375,P000737,2024-08-07,356.54
T0008376,P000737,2024-09-06,356.54
T0008377,P000737,2024-10-06,356.54
T0008378,P000737,2024-11-05,356.54
T0008379,P000737,2024-12-05,356.54
T0008380,P000737,2025-01-04,356.54
T0008381,P000737,2025-02-03,356.54
T0008382,P000737,2025-03-05,356.54
T0008383,P000737,2025-04-04,356.54
T0008384,P000737,2025-05-04,356.54
T0008385,P000737,2025-06-03,356.54
T0008386,P000737,2025-07-03,356.54
T0008387,P000738,2025-03-24,1332.64
T0008388,P000738,2025-06-22,1332.64
T0008389,P000738,2025-09-20,1332.64
T0008390,P000738,2025-12-19,1332.64
T0008391,P000739,2025-03-15,197.91
T0008392,P000739,2025-04-14,197.91
T0008393,P000739,2025-05-14,64.59
T0008394,P000739,2025-06-13,197.91
T0008395,P000739,2025-07-13,197.91
T0008396,P000739,2025-08-12,197.91
T0008397,P000739,2025-09-11,197.91
T0008398,P000739,2025-10-11,197.91
T0008399,P000739,2025-11-10,197.91
T0008400,P000739,2025-12-10,197.91
T0008401,P000740,2023-05-06,729.92
T0008402,P000740,2023-08-04,729.92
T0008403,P000740,2023-11-02,729.92
T0008404,P000740,2024-01-31,729.92
T0008405,P000740,2024-04-30,729.92
T0008406,P000740,2024-07-29,729.92
T0008407,P000740,2024-10-27,327.91
T0008408,P000740,2025-01-25,729.92
T0008409,P000740,2025-04-25,729.92
T0008410,P000740,2025-07-24,729.92
T0008411,P000740,2025-10-22,729.92
T0008412,P000741,2025-09-28,2495.63
T0008413,P000741,2025-10-28,1748.84
T0008414,P000741,2025-11-27,2495.63
T0008415,P000742,2024-04-06,640.99
T0008416,P000742,2024-05-06,640.99
T0008417,P000742,2024-06-05,640.99
T0008418,P000742,2024-07-05,640.99
T0008419,P000742,2024-08-04,640.99
T0008420,P000742,2024-09-03,640.99
T0008421,P000742,2024-10-03,640.99
T0008422,P000742,2024-11-02,640.99
T0008423,P000742,2024-12-02,640.99
T0008424,P000743,2025-09-15,304.11
T0008425,P000743,2025-10-15,304.11
T0008426,P000743,2025-11-14,304.11
T0008427,P000743,2025-12-14,304.11
T0008428,P000744,2023-12-15,525.8
T0008429,P000744,2024-01-14,525.8
T0008430,P000744,2024-02-13,525.8
T0008431,P000744,2024-03-14,525.8
T0008432,P000744,2024-04-13,525.8
T0008433,P000744,2024-05-13,525.8
T0008434,P000744,2024-06-12,525.8
T0008435,P000744,2024-07-12,525.8
T0008436,P000744,2024-08-11,284.39
T0008437,P000744,2024-09-10,525.8
T0008438,P000744,2024-10-10,525.8
T0008439,P000744,2024-11-09,525.8
T0008440,P000744,2024-12-09,525.8
T0008441,P000744,2025-01-08,525.8
T0008442,P000744,2025-02-07,399.03
T0008443,P000744,2025-03-09,525.8
T0008444,P000744,2025-04-08,525.8
T0008445,P000745,2025-07-15,4860.14
T0008446,P000745,2025-10-13,4860.14
T0008447,P000746,2025-04-19,603.41
T0008448,P000746,2025-05-19,603.41
T0008449,P000746,2025-06-18,603.41
T0008450,P000746,2025-07-18,603.41
T0008451,P000746,2025-08-17,603.41
T0008452,P000746,2025-09-16,603.41
T0008453,P000746,2025-10-16,603.41
T0008454,P000746,2025-11-15,334.38
T0008455,P000746,2025-12-15,603.41
T0008456,P000747,2025-12-09,5276.44
T0008457,P000748,2024-09-23,878.56
T0008458,P000748,2024-12-22,878.56
T0008459,P000748,2025-03-22,878.56
T0008460,P000748,2025-06-20,404.35
T0008461,P000749,2023-12-14,966.2
T0008462,P000749,2024-01-13,966.2
T0008463,P000749,2024-02-12,966.2
T0008464,P000749,2024-03-13,966.2
T0008465,P000749,2024-04-12,966.2
T0008466,P000749,2024-05-12,966.2
T0008467,P000749,2024-06-11,966.2
T0008468,P000749,2024-07-11,751.3
T0008469,P000750,2022-02-04,159.53
T0008470,P000750,2022-03-06,159.53
T0008471,P000750,2022-04-05,159.53
T0008472,P000750,2022-05-05,159.53
T0008473,P000750,2022-06-04,159.53
T0008474,P000750,2022-07-04,159.53
T0008475,P000750,2022-08-03,159.53
T0008476,P000750,2022-09-02,159.53
T0008477,P000750,2022-10-02,159.53
T0008478,P000750,2022-11-01,159.53
T0008479,P000750,2022-12-01,159.53
T0008480,P000750,2022-12-31,159.53
T0008481,P000750,2023-01-30,159.53
T0008482,P000750,2023-03-01,159.53
T0008483,P000750,2023-03-31,159.53
T0008484,P000750,2023-04-30,159.53
T0008485,P000750,2023-05-30,159.53
T0008486,P000750,2023-06-29,159.53
T0008487,P000750,2023-07-29,159.53
T0008488,P000750,2023-08-28,159.53
T0008489,P000751,2023-11-20,86.39
T0008490,P000751,2023-12-20,86.39
T0008491,P000751,2024-01-19,86.39
T0008492,P000751,2024-02-18,86.39
T0008493,P000751,2024-03-19,86.39
T0008494,P000751,2024-04-18,86.39
T0008495,P000751,2024-05-18,86.39
T0008496,P000751,2024-06-17,86.39
T0008497,P000751,2024-07-17,86.39
T0008498,P000751,2024-08-16,86.39
T0008499,P000751,2024-09-15,86.39
T0008500,P000751,2024-10-15,86.39
T0008501,P000751,2024-11-14,86.39
T0008502,P000751,2024-12-14,86.39
T0008503,P000751,2025-01-13,86.39
T0008504,P000751,2025-02-12,86.39
T0008505,P000751,2025-03-14,86.39
T0008506,P000751,2025-04-13,86.39
T0008507,P000751,2025-05-13,86.39
T0008508,P000751,2025-06-12,86.39
T0008509,P000751,2025-07-12,86.39
T0008510,P000751,2025-08-11,86.39
T0008511,P000751,2025-09-10,86.39
T0008512,P000751,2025-10-10,86.39
T0008513,P000751,2025-11-09,86.39
T0008514,P000751,2025-12-09,86.39
T0008515,P000752,2022-02-16,258.69
T0008516,P000752,2022-03-18,258.69
T0008517,P000752,2022-04-17,258.69
T0008518,P000752,2022-05-17,258.69
T0008519,P000752,2022-06-16,258.69
T0008520,P000752,2022-07-16,258.69
T0008521,P000752,2022-08-15,258.69
T0008522,P000752,2022-09-14,258.69
T0008523,P000752,2022-10-14,258.69
T0008524,P000752,2022-11-13,258.69
T0008525,P000752,2022-12-13,258.69
T0008526,P000752,2023-01-12,258.69
T0008527,P000752,2023-02-11,258.69
T0008528,P000752,2023-03-13,258.69
T0008529,P000752,2023-04-12,258.69
T0008530,P000752,2023-05-12,258.69
T0008531,P000752,2023-06-11,258.69
T0008532,P000752,2023-07-11,258.69
T0008533,P000752,2023-08-10,258.69
T0008534,P000752,2023-09-09,258.69
T0008535,P000752,2023-10-09,258.69
T0008536,P000752,2023-11-08,258.69
T0008537,P000752,2023-12-08,258.69
T0008538,P000752,2024-01-07,258.69
T0008539,P000752,2024-02-06,258.69
T0008540,P000752,2024-03-07,258.69
T0008541,P000752,2024-04-06,258.69
T0008542,P000752,2024-05-06,258.69
T0008543,P000752,2024-06-05,258.69
T0008544,P000752,2024-07-05,258.69
T0008545,P000752,2024-08-04,258.69
T0008546,P000752,2024-09-03,258.69
T0008547,P000753,2020-06-12,374.09
T0008548,P000753,2020-07-12,374.09
T0008549,P000753,2020-08-11,374.09
T0008550,P000753,2020-09-10,374.09
T0008551,P000753,2020-10-10,374.09
T0008552,P000753,2020-11-09,374.09
T0008553,P000753,2020-12-09,374.09
T0008554,P000753,2021-01-08,226.75
T0008555,P000753,2021-02-07,374.09
T0008556,P000753,2021-03-09,374.09
T0008557,P000754,2022-05-05,165.43
T0008558,P000754,2022-06-04,165.43
T0008559,P000754,2022-07-04,165.43
T0008560,P000754,2022-08-03,165.43
T0008561,P000754,2022-09-02,165.43
T0008562,P000754,2022-10-02,165.43
T0008563,P000754,2022-11-01,165.43
T0008564,P000754,2022-12-01,165.43
T0008565,P000754,2022-12-31,165.43
T0008566,P000754,2023-01-30,136.6
T0008567,P000754,2023-03-01,165.43
T0008568,P000754,2023-03-31,165.43
T0008569,P000754,2023-04-30,165.43
T0008570,P000754,2023-05-30,165.43
T0008571,P000754,2023-06-29,165.43
T0008572,P000754,2023-07-29,165.43
T0008573,P000754,2023-08-28,165.43
T0008574,P000754,2023-09-27,165.43
T0008575,P000754,2023-10-27,95.53
T0008576,P000754,2023-11-26,165.43
T0008577,P000754,2023-12-26,165.43
T0008578,P000754,2024-01-25,165.43
T0008579,P000754,2024-02-24,165.43
T0008580,P000754,2024-03-25,165.43
T0008581,P000754,2024-04-24,77.36
T0008582,P000754,2024-05-24,165.43
T0008583,P000754,2024-06-23,165.43
T0008584,P000754,2024-07-23,165.43
T0008585,P000754,2024-08-22,165.43
T0008586,P000755,2024-10-13,370.38
T0008587,P000755,2024-11-12,370.38
T0008588,P000755,2024-12-12,370.38
T0008589,P000755,2025-01-11,370.38
T0008590,P000755,2025-02-10,370.38
T0008591,P000755,2025-03-12,370.38
T0008592,P000755,2025-04-11,370.38
T0008593,P000755,2025-05-11,370.38
T0008594,P000755,2025-06-10,370.38
T0008595,P000755,2025-07-10,370.38
T0008596,P000755,2025-08-09,370.38
T0008597,P000756,2024-10-27,1505.17
T0008598,P000756,2025-01-25,1505.17
T0008599,P000756,2025-04-25,1505.17
T0008600,P000756,2025-07-24,1505.17
T0008601,P000756,2025-10-22,1505.17
T0008602,P000757,2022-06-08,171.44
T0008603,P000757,2022-07-08,171.44
T0008604,P000757,2022-08-07,171.44
T0008605,P000757,2022-09-06,171.44
T0008606,P000757,2022-10-06,171.44
T0008607,P000757,2022-11-05,171.44
T0008608,P000757,2022-12-05,171.44
T0008609,P000757,2023-01-04,171.44
T0008610,P000757,2023-02-03,171.44
T0008611,P000757,2023-03-05,171.44
T0008612,P000757,2023-04-04,171.44
T0008613,P000757,2023-05-04,171.44
T0008614,P000757,2023-06-03,171.44
T0008615,P000757,2023-07-03,171.44
T0008616,P000757,2023-08-02,171.44
T0008617,P000757,2023-09-01,171.44
T0008618,P000757,2023-10-01,171.44
T0008619,P000757,2023-10-31,171.44
T0008620,P000757,2023-11-30,171.44
T0008621,P000757,2023-12-30,171.44
T0008622,P000757,2024-01-29,171.44
T0008623,P000757,2024-02-28,171.44
T0008624,P000757,2024-03-29,171.44
T0008625,P000757,2024-04-28,171.44
T0008626,P000757,2024-05-28,171.44
T0008627,P000757,2024-06-27,171.44
T0008628,P000757,2024-07-27,171.44
T0008629,P000757,2024-08-26,171.44
T0008630,P000757,2024-09-25,171.44
T0008631,P000758,2022-04-28,258.38
T0008632,P000758,2022-05-28,258.38
T0008633,P000758,2022-06-27,258.38
T0008634,P000758,2022-07-27,258.38
T0008635,P000758,2022-08-26,258.38
T0008636,P000758,2022-09-25,258.38
T0008637,P000758,2022-10-25,258.38
T0008638,P000758,2022-11-24,258.38
T0008639,P000758,2022-12-24,258.38
T0008640,P000758,2023-01-23,106.53
T0008641,P000758,2023-02-22,258.38
T0008642,P000758,2023-03-24,258.38
T0008643,P000758,2023-04-23,258.38
T0008644,P000758,2023-05-23,258.38
T0008645,P000758,2023-06-22,258.38
T0008646,P000758,2023-07-22,258.38
T0008647,P000758,2023-08-21,258.38
T0008648,P000758,2023-09-20,258.38
T0008649,P000758,2023-10-20,258.38
T0008650,P000758,2023-11-19,197.4
T0008651,P000758,2023-12-19,258.38
T0008652,P000758,2024-01-18,258.38
T0008653,P000758,2024-02-17,258.38
T0008654,P000758,2024-03-18,258.38
T0008655,P000758,2024-04-17,258.38
T0008656,P000758,2024-05-17,258.38
T0008657,P000758,2024-06-16,258.38
T0008658,P000758,2024-07-16,258.38
T0008659,P000758,2024-08-15,258.38
T0008660,P000758,2024-09-14,258.38
T0008661,P000758,2024-10-14,258.38
T0008662,P000759,2022-10-09,447.97
T0008663,P000759,2022-11-08,447.97
T0008664,P000759,2022-12-08,447.97
T0008665,P000759,2023-01-07,447.97
